iter,outcome,term,estimate,p
160,GD,curvature,0.0,
160,GD,coherence,0.0,
161,FFD,entropy,0.0,
161,FFD,curvature,0.0,
161,FFD,coherence,0.0,
161,GD,entropy,0.0,
161,GD,curvature,0.0,
161,GD,coherence,0.0,
162,FFD,entropy,0.0,
162,FFD,curvature,0.0,
162,FFD,coherence,0.0,
162,GD,entropy,0.0,
162,GD,curvature,0.0,
162,GD,coherence,0.0,
163,FFD,entropy,0.0,
163,FFD,curvature,0.0,
163,FFD,coherence,0.0,
163,GD,entropy,0.0,
163,GD,curvature,0.0,
163,GD,coherence,0.0,
164,FFD,entropy,0.0,
164,FFD,curvature,0.0,
164,FFD,coherence,0.0,
164,GD,entropy,0.0,
164,GD,curvature,0.0,
164,GD,coherence,0.0,
165,FFD,entropy,0.0,
165,FFD,curvature,0.0,
165,FFD,coherence,0.0,
165,GD,entropy,0.0,
165,GD,curvature,0.0,
165,GD,coherence,0.0,
166,FFD,entropy,0.0,
166,FFD,curvature,0.0,
166,FFD,coherence,0.0,
166,GD,entropy,0.0,
166,GD,curvature,0.0,
166,GD,coherence,0.0,
167,FFD,entropy,0.0,
167,FFD,curvature,0.0,
167,FFD,coherence,0.0,
167,GD,entropy,0.0,
167,GD,curvature,0.0,
167,GD,coherence,0.0,
168,FFD,entropy,0.0,
168,FFD,curvature,0.0,
168,FFD,coherence,0.0,
168,GD,entropy,0.0,
168,GD,curvature,0.0,
168,GD,coherence,0.0,
169,FFD,entropy,0.0,
169,FFD,curvature,0.0,
169,FFD,coherence,0.0,
169,GD,entropy,0.0,
169,GD,curvature,0.0,
169,GD,coherence,0.0,
170,FFD,entropy,0.0,
170,FFD,curvature,0.0,
170,FFD,coherence,0.0,
170,GD,entropy,0.0,
170,GD,curvature,0.0,
170,GD,coherence,0.0,
171,FFD,entropy,0.0,
171,FFD,curvature,0.0,
171,FFD,coherence,0.0,
171,GD,entropy,0.0,
171,GD,curvature,0.0,
171,GD,coherence,0.0,
172,FFD,entropy,0.0,
172,FFD,curvature,0.0,
172,FFD,coherence,0.0,
172,GD,entropy,0.0,
172,GD,curvature,0.0,
172,GD,coherence,0.0,
173,FFD,entropy,0.0,
173,FFD,curvature,0.0,
173,FFD,coherence,0.0,
173,GD,entropy,0.0,
173,GD,curvature,0.0,
173,GD,coherence,0.0,
174,FFD,entropy,0.0,
174,FFD,curvature,0.0,
174,FFD,coherence,0.0,
174,GD,entropy,0.0,
174,GD,curvature,0.0,
174,GD,coherence,0.0,
175,FFD,entropy,0.0,
175,FFD,curvature,0.0,
175,FFD,coherence,0.0,
175,GD,entropy,0.0,
175,GD,curvature,0.0,
175,GD,coherence,0.0,
176,FFD,entropy,0.0,
176,FFD,curvature,0.0,
176,FFD,coherence,0.0,
176,GD,entropy,0.0,
176,GD,curvature,0.0,
176,GD,coherence,0.0,
177,FFD,entropy,0.0,
177,FFD,curvature,0.0,
177,FFD,coherence,0.0,
177,GD,entropy,0.0,
177,GD,curvature,0.0,
177,GD,coherence,0.0,
178,FFD,entropy,0.0,
178,FFD,curvature,0.0,
178,FFD,coherence,0.0,
178,GD,entropy,0.0,
178,GD,curvature,0.0,
178,GD,coherence,0.0,
179,FFD,entropy,0.0,
179,FFD,curvature,0.0,
179,FFD,coherence,0.0,
179,GD,entropy,0.0,
179,GD,curvature,0.0,
179,GD,coherence,0.0,
180,FFD,entropy,0.0,
180,FFD,curvature,0.0,
180,FFD,coherence,0.0,
180,GD,entropy,0.0,
180,GD,curvature,0.0,
180,GD,coherence,0.0,
181,FFD,entropy,0.0,
181,FFD,curvature,0.0,
181,FFD,coherence,0.0,
181,GD,entropy,0.0,
181,GD,curvature,0.0,
181,GD,coherence,0.0,
182,FFD,entropy,0.0,
182,FFD,curvature,0.0,
182,FFD,coherence,0.0,
182,GD,entropy,0.0,
182,GD,curvature,0.0,
182,GD,coherence,0.0,
183,FFD,entropy,0.0,
183,FFD,curvature,0.0,
183,FFD,coherence,0.0,
183,GD,entropy,0.0,
183,GD,curvature,0.0,
183,GD,coherence,0.0,
184,FFD,entropy,0.0,
184,FFD,curvature,0.0,
184,FFD,coherence,0.0,
184,GD,entropy,0.0,
184,GD,curvature,0.0,
184,GD,coherence,0.0,
185,FFD,entropy,0.0,
185,FFD,curvature,0.0,
185,FFD,coherence,0.0,
185,GD,entropy,0.0,
185,GD,curvature,0.0,
185,GD,coherence,0.0,
186,FFD,entropy,0.0,
186,FFD,curvature,0.0,
186,FFD,coherence,0.0,
186,GD,entropy,0.0,
186,GD,curvature,0.0,
186,GD,coherence,0.0,
187,FFD,entropy,0.0,
187,FFD,curvature,0.0,
187,FFD,coherence,0.0,
187,GD,entropy,0.0,
187,GD,curvature,0.0,
187,GD,coherence,0.0,
188,FFD,entropy,0.0,
188,FFD,curvature,0.0,
188,FFD,coherence,0.0,
188,GD,entropy,0.0,
188,GD,curvature,0.0,
188,GD,coherence,0.0,
189,FFD,entropy,0.0,
189,FFD,curvature,0.0,
189,FFD,coherence,0.0,
189,GD,entropy,0.0,
189,GD,curvature,0.0,
189,GD,coherence,0.0,
190,FFD,entropy,0.0,
190,FFD,curvature,0.0,
190,FFD,coherence,0.0,
190,GD,entropy,0.0,
190,GD,curvature,0.0,
190,GD,coherence,0.0,
191,FFD,entropy,0.0,
191,FFD,curvature,0.0,
191,FFD,coherence,0.0,
191,GD,entropy,0.0,
191,GD,curvature,0.0,
191,GD,coherence,0.0,
192,FFD,entropy,0.0,
192,FFD,curvature,0.0,
192,FFD,coherence,0.0,
192,GD,entropy,0.0,
192,GD,curvature,0.0,
192,GD,coherence,0.0,
193,FFD,entropy,0.0,
193,FFD,curvature,0.0,
193,FFD,coherence,0.0,
193,GD,entropy,0.0,
193,GD,curvature,0.0,
193,GD,coherence,0.0,
194,FFD,entropy,0.0,
194,FFD,curvature,0.0,
194,FFD,coherence,0.0,
194,GD,entropy,0.0,
194,GD,curvature,0.0,
194,GD,coherence,0.0,
195,FFD,entropy,0.0,
195,FFD,curvature,0.0,
195,FFD,coherence,0.0,
195,GD,entropy,0.0,
195,GD,curvature,0.0,
195,GD,coherence,0.0,
196,FFD,entropy,0.0,
196,FFD,curvature,0.0,
196,FFD,coherence,0.0,
196,GD,entropy,0.0,
196,GD,curvature,0.0,
196,GD,coherence,0.0,
197,FFD,entropy,0.0,
197,FFD,curvature,0.0,
197,FFD,coherence,0.0,
197,GD,entropy,0.0,
197,GD,curvature,0.0,
197,GD,coherence,0.0,
198,FFD,entropy,0.0,
198,FFD,curvature,0.0,
198,FFD,coherence,0.0,
198,GD,entropy,0.0,
198,GD,curvature,0.0,
198,GD,coherence,0.0,
199,FFD,entropy,0.0,
199,FFD,curvature,0.0,
199,FFD,coherence,0.0,
199,GD,entropy,0.0,
199,GD,curvature,0.0,
199,GD,coherence,0.0,
200,FFD,entropy,0.0,
200,FFD,curvature,0.0,
200,FFD,coherence,0.0,
200,GD,entropy,0.0,
200,GD,curvature,0.0,
200,GD,coherence,0.0,
201,FFD,entropy,0.0,
201,FFD,curvature,0.0,
201,FFD,coherence,0.0,
201,GD,entropy,0.0,
201,GD,curvature,0.0,
201,GD,coherence,0.0,
202,FFD,entropy,0.0,
202,FFD,curvature,0.0,
202,FFD,coherence,0.0,
202,GD,entropy,0.0,
202,GD,curvature,0.0,
202,GD,coherence,0.0,
203,FFD,entropy,0.0,
203,FFD,curvature,0.0,
203,FFD,coherence,0.0,
203,GD,entropy,0.0,
203,GD,curvature,0.0,
203,GD,coherence,0.0,
204,FFD,entropy,0.0,
204,FFD,curvature,0.0,
204,FFD,coherence,0.0,
204,GD,entropy,0.0,
204,GD,curvature,0.0,
204,GD,coherence,0.0,
205,FFD,entropy,0.0,
205,FFD,curvature,0.0,
205,FFD,coherence,0.0,
205,GD,entropy,0.0,
205,GD,curvature,0.0,
205,GD,coherence,0.0,
206,FFD,entropy,0.0,
206,FFD,curvature,0.0,
206,FFD,coherence,0.0,
206,GD,entropy,0.0,
206,GD,curvature,0.0,
206,GD,coherence,0.0,
207,FFD,entropy,0.0,
207,FFD,curvature,0.0,
207,FFD,coherence,0.0,
207,GD,entropy,0.0,
207,GD,curvature,0.0,
207,GD,coherence,0.0,
208,FFD,entropy,0.0,
208,FFD,curvature,0.0,
208,FFD,coherence,0.0,
208,GD,entropy,0.0,
208,GD,curvature,0.0,
208,GD,coherence,0.0,
209,FFD,entropy,0.0,
209,FFD,curvature,0.0,
209,FFD,coherence,0.0,
209,GD,entropy,0.0,
209,GD,curvature,0.0,
209,GD,coherence,0.0,
210,FFD,entropy,0.0,
210,FFD,curvature,0.0,
210,FFD,coherence,0.0,
210,GD,entropy,0.0,
210,GD,curvature,0.0,
210,GD,coherence,0.0,
211,FFD,entropy,0.0,
211,FFD,curvature,0.0,
211,FFD,coherence,0.0,
211,GD,entropy,0.0,
211,GD,curvature,0.0,
211,GD,coherence,0.0,
212,FFD,entropy,0.0,
212,FFD,curvature,0.0,
212,FFD,coherence,0.0,
212,GD,entropy,0.0,
212,GD,curvature,0.0,
212,GD,coherence,0.0,
213,FFD,entropy,0.0,
213,FFD,curvature,0.0,
213,FFD,coherence,0.0,
213,GD,entropy,0.0,
213,GD,curvature,0.0,
213,GD,coherence,0.0,
214,FFD,entropy,0.0,
214,FFD,curvature,0.0,
214,FFD,coherence,0.0,
214,GD,entropy,0.0,
214,GD,curvature,0.0,
214,GD,coherence,0.0,
215,FFD,entropy,0.0,
215,FFD,curvature,0.0,
215,FFD,coherence,0.0,
215,GD,entropy,0.0,
215,GD,curvature,0.0,
215,GD,coherence,0.0,
216,FFD,entropy,0.0,
216,FFD,curvature,0.0,
216,FFD,coherence,0.0,
216,GD,entropy,0.0,
216,GD,curvature,0.0,
216,GD,coherence,0.0,
217,FFD,entropy,0.0,
217,FFD,curvature,0.0,
217,FFD,coherence,0.0,
217,GD,entropy,0.0,
217,GD,curvature,0.0,
217,GD,coherence,0.0,
218,FFD,entropy,0.0,
218,FFD,curvature,0.0,
218,FFD,coherence,0.0,
218,GD,entropy,0.0,
218,GD,curvature,0.0,
218,GD,coherence,0.0,
219,FFD,entropy,0.0,
219,FFD,curvature,0.0,
219,FFD,coherence,0.0,
219,GD,entropy,0.0,
219,GD,curvature,0.0,
219,GD,coherence,0.0,
220,FFD,entropy,0.0,
220,FFD,curvature,0.0,
220,FFD,coherence,0.0,
220,GD,entropy,0.0,
220,GD,curvature,0.0,
220,GD,coherence,0.0,
221,FFD,entropy,0.0,
221,FFD,curvature,0.0,
221,FFD,coherence,0.0,
221,GD,entropy,0.0,
221,GD,curvature,0.0,
221,GD,coherence,0.0,
222,FFD,entropy,0.0,
222,FFD,curvature,0.0,
222,FFD,coherence,0.0,
222,GD,entropy,0.0,
222,GD,curvature,0.0,
222,GD,coherence,0.0,
223,FFD,entropy,0.0,
223,FFD,curvature,0.0,
223,FFD,coherence,0.0,
223,GD,entropy,0.0,
223,GD,curvature,0.0,
223,GD,coherence,0.0,
224,FFD,entropy,0.0,
224,FFD,curvature,0.0,
224,FFD,coherence,0.0,
224,GD,entropy,0.0,
224,GD,curvature,0.0,
224,GD,coherence,0.0,
225,FFD,entropy,0.0,
225,FFD,curvature,0.0,
225,FFD,coherence,0.0,
225,GD,entropy,0.0,
225,GD,curvature,0.0,
225,GD,coherence,0.0,
226,FFD,entropy,0.0,
226,FFD,curvature,0.0,
226,FFD,coherence,0.0,
226,GD,entropy,0.0,
226,GD,curvature,0.0,
226,GD,coherence,0.0,
227,FFD,entropy,0.0,
227,FFD,curvature,0.0,
227,FFD,coherence,0.0,
227,GD,entropy,0.0,
227,GD,curvature,0.0,
227,GD,coherence,0.0,
228,FFD,entropy,0.0,
228,FFD,curvature,0.0,
228,FFD,coherence,0.0,
228,GD,entropy,0.0,
228,GD,curvature,0.0,
228,GD,coherence,0.0,
229,FFD,entropy,0.0,
229,FFD,curvature,0.0,
229,FFD,coherence,0.0,
229,GD,entropy,0.0,
229,GD,curvature,0.0,
229,GD,coherence,0.0,
230,FFD,entropy,0.0,
230,FFD,curvature,0.0,
230,FFD,coherence,0.0,
230,GD,entropy,0.0,
230,GD,curvature,0.0,
230,GD,coherence,0.0,
231,FFD,entropy,0.0,
231,FFD,curvature,0.0,
231,FFD,coherence,0.0,
231,GD,entropy,0.0,
231,GD,curvature,0.0,
231,GD,coherence,0.0,
232,FFD,entropy,0.0,
232,FFD,curvature,0.0,
232,FFD,coherence,0.0,
232,GD,entropy,0.0,
232,GD,curvature,0.0,
232,GD,coherence,0.0,
233,FFD,entropy,0.0,
233,FFD,curvature,0.0,
233,FFD,coherence,0.0,
233,GD,entropy,0.0,
233,GD,curvature,0.0,
233,GD,coherence,0.0,
234,FFD,entropy,0.0,
234,FFD,curvature,0.0,
234,FFD,coherence,0.0,
234,GD,entropy,0.0,
234,GD,curvature,0.0,
234,GD,coherence,0.0,
235,FFD,entropy,0.0,
235,FFD,curvature,0.0,
235,FFD,coherence,0.0,
235,GD,entropy,0.0,
235,GD,curvature,0.0,
235,GD,coherence,0.0,
236,FFD,entropy,0.0,
236,FFD,curvature,0.0,
236,FFD,coherence,0.0,
236,GD,entropy,0.0,
236,GD,curvature,0.0,
236,GD,coherence,0.0,
237,FFD,entropy,0.0,
237,FFD,curvature,0.0,
237,FFD,coherence,0.0,
237,GD,entropy,0.0,
237,GD,curvature,0.0,
237,GD,coherence,0.0,
238,FFD,entropy,0.0,
238,FFD,curvature,0.0,
238,FFD,coherence,0.0,
238,GD,entropy,0.0,
238,GD,curvature,0.0,
238,GD,coherence,0.0,
239,FFD,entropy,0.0,
239,FFD,curvature,0.0,
239,FFD,coherence,0.0,
239,GD,entropy,0.0,
239,GD,curvature,0.0,
239,GD,coherence,0.0,
240,FFD,entropy,0.0,
240,FFD,curvature,0.0,
240,FFD,coherence,0.0,
240,GD,entropy,0.0,
240,GD,curvature,0.0,
240,GD,coherence,0.0,
241,FFD,entropy,0.0,
241,FFD,curvature,0.0,
241,FFD,coherence,0.0,
241,GD,entropy,0.0,
241,GD,curvature,0.0,
241,GD,coherence,0.0,
242,FFD,entropy,0.0,
242,FFD,curvature,0.0,
242,FFD,coherence,0.0,
242,GD,entropy,0.0,
242,GD,curvature,0.0,
242,GD,coherence,0.0,
243,FFD,entropy,0.0,
243,FFD,curvature,0.0,
243,FFD,coherence,0.0,
243,GD,entropy,0.0,
243,GD,curvature,0.0,
243,GD,coherence,0.0,
244,FFD,entropy,0.0,
244,FFD,curvature,0.0,
244,FFD,coherence,0.0,
244,GD,entropy,0.0,
244,GD,curvature,0.0,
244,GD,coherence,0.0,
245,FFD,entropy,0.0,
245,FFD,curvature,0.0,
245,FFD,coherence,0.0,
245,GD,entropy,0.0,
245,GD,curvature,0.0,
245,GD,coherence,0.0,
246,FFD,entropy,0.0,
246,FFD,curvature,0.0,
246,FFD,coherence,0.0,
246,GD,entropy,0.0,
246,GD,curvature,0.0,
246,GD,coherence,0.0,
247,FFD,entropy,0.0,
247,FFD,curvature,0.0,
247,FFD,coherence,0.0,
247,GD,entropy,0.0,
247,GD,curvature,0.0,
247,GD,coherence,0.0,
248,FFD,entropy,0.0,
248,FFD,curvature,0.0,
248,FFD,coherence,0.0,
248,GD,entropy,0.0,
248,GD,curvature,0.0,
248,GD,coherence,0.0,
249,FFD,entropy,0.0,
249,FFD,curvature,0.0,
249,FFD,coherence,0.0,
249,GD,entropy,0.0,
249,GD,curvature,0.0,
249,GD,coherence,0.0,
250,FFD,entropy,0.0,
250,FFD,curvature,0.0,
250,FFD,coherence,0.0,
250,GD,entropy,0.0,
250,GD,curvature,0.0,
250,GD,coherence,0.0,
251,FFD,entropy,0.0,
251,FFD,curvature,0.0,
251,FFD,coherence,0.0,
251,GD,entropy,0.0,
251,GD,curvature,0.0,
251,GD,coherence,0.0,
252,FFD,entropy,0.0,
252,FFD,curvature,0.0,
252,FFD,coherence,0.0,
252,GD,entropy,0.0,
252,GD,curvature,0.0,
252,GD,coherence,0.0,
253,FFD,entropy,0.0,
253,FFD,curvature,0.0,
253,FFD,coherence,0.0,
253,GD,entropy,0.0,
253,GD,curvature,0.0,
253,GD,coherence,0.0,
254,FFD,entropy,0.0,
254,FFD,curvature,0.0,
254,FFD,coherence,0.0,
254,GD,entropy,0.0,
254,GD,curvature,0.0,
254,GD,coherence,0.0,
255,FFD,entropy,0.0,
255,FFD,curvature,0.0,
255,FFD,coherence,0.0,
255,GD,entropy,0.0,
255,GD,curvature,0.0,
255,GD,coherence,0.0,
256,FFD,entropy,0.0,
256,FFD,curvature,0.0,
256,FFD,coherence,0.0,
256,GD,entropy,0.0,
256,GD,curvature,0.0,
256,GD,coherence,0.0,
257,FFD,entropy,0.0,
257,FFD,curvature,0.0,
257,FFD,coherence,0.0,
257,GD,entropy,0.0,
257,GD,curvature,0.0,
257,GD,coherence,0.0,
258,FFD,entropy,0.0,
258,FFD,curvature,0.0,
258,FFD,coherence,0.0,
258,GD,entropy,0.0,
258,GD,curvature,0.0,
258,GD,coherence,0.0,
259,FFD,entropy,0.0,
259,FFD,curvature,0.0,
259,FFD,coherence,0.0,
259,GD,entropy,0.0,
259,GD,curvature,0.0,
259,GD,coherence,0.0,
260,FFD,entropy,0.0,
260,FFD,curvature,0.0,
260,FFD,coherence,0.0,
260,GD,entropy,0.0,
260,GD,curvature,0.0,
260,GD,coherence,0.0,
261,FFD,entropy,0.0,
261,FFD,curvature,0.0,
261,FFD,coherence,0.0,
261,GD,entropy,0.0,
261,GD,curvature,0.0,
261,GD,coherence,0.0,
262,FFD,entropy,0.0,
262,FFD,curvature,0.0,
262,FFD,coherence,0.0,
262,GD,entropy,0.0,
262,GD,curvature,0.0,
262,GD,coherence,0.0,
263,FFD,entropy,0.0,
263,FFD,curvature,0.0,
263,FFD,coherence,0.0,
263,GD,entropy,0.0,
263,GD,curvature,0.0,
263,GD,coherence,0.0,
264,FFD,entropy,0.0,
264,FFD,curvature,0.0,
264,FFD,coherence,0.0,
264,GD,entropy,0.0,
264,GD,curvature,0.0,
264,GD,coherence,0.0,
265,FFD,entropy,0.0,
265,FFD,curvature,0.0,
265,FFD,coherence,0.0,
265,GD,entropy,0.0,
265,GD,curvature,0.0,
265,GD,coherence,0.0,
266,FFD,entropy,0.0,
266,FFD,curvature,0.0,
266,FFD,coherence,0.0,
266,GD,entropy,0.0,
266,GD,curvature,0.0,
266,GD,coherence,0.0,
267,FFD,entropy,0.0,
267,FFD,curvature,0.0,
267,FFD,coherence,0.0,
267,GD,entropy,0.0,
267,GD,curvature,0.0,
267,GD,coherence,0.0,
268,FFD,entropy,0.0,
268,FFD,curvature,0.0,
268,FFD,coherence,0.0,
268,GD,entropy,0.0,
268,GD,curvature,0.0,
268,GD,coherence,0.0,
269,FFD,entropy,0.0,
269,FFD,curvature,0.0,
269,FFD,coherence,0.0,
269,GD,entropy,0.0,
269,GD,curvature,0.0,
269,GD,coherence,0.0,
270,FFD,entropy,0.0,
270,FFD,curvature,0.0,
270,FFD,coherence,0.0,
270,GD,entropy,0.0,
270,GD,curvature,0.0,
270,GD,coherence,0.0,
271,FFD,entropy,0.0,
271,FFD,curvature,0.0,
271,FFD,coherence,0.0,
271,GD,entropy,0.0,
271,GD,curvature,0.0,
271,GD,coherence,0.0,
272,FFD,entropy,0.0,
272,FFD,curvature,0.0,
272,FFD,coherence,0.0,
272,GD,entropy,0.0,
272,GD,curvature,0.0,
272,GD,coherence,0.0,
273,FFD,entropy,0.0,
273,FFD,curvature,0.0,
273,FFD,coherence,0.0,
273,GD,entropy,0.0,
273,GD,curvature,0.0,
273,GD,coherence,0.0,
274,FFD,entropy,0.0,
274,FFD,curvature,0.0,
274,FFD,coherence,0.0,
274,GD,entropy,0.0,
274,GD,curvature,0.0,
274,GD,coherence,0.0,
275,FFD,entropy,0.0,
275,FFD,curvature,0.0,
275,FFD,coherence,0.0,
275,GD,entropy,0.0,
275,GD,curvature,0.0,
275,GD,coherence,0.0,
276,FFD,entropy,0.0,
276,FFD,curvature,0.0,
276,FFD,coherence,0.0,
276,GD,entropy,0.0,
276,GD,curvature,0.0,
276,GD,coherence,0.0,
277,FFD,entropy,0.0,
277,FFD,curvature,0.0,
277,FFD,coherence,0.0,
277,GD,entropy,0.0,
277,GD,curvature,0.0,
277,GD,coherence,0.0,
278,FFD,entropy,0.0,
278,FFD,curvature,0.0,
278,FFD,coherence,0.0,
278,GD,entropy,0.0,
278,GD,curvature,0.0,
278,GD,coherence,0.0,
279,FFD,entropy,0.0,
279,FFD,curvature,0.0,
279,FFD,coherence,0.0,
279,GD,entropy,0.0,
279,GD,curvature,0.0,
279,GD,coherence,0.0,
280,FFD,entropy,0.0,
280,FFD,curvature,0.0,
280,FFD,coherence,0.0,
280,GD,entropy,0.0,
280,GD,curvature,0.0,
280,GD,coherence,0.0,
281,FFD,entropy,0.0,
281,FFD,curvature,0.0,
281,FFD,coherence,0.0,
281,GD,entropy,0.0,
281,GD,curvature,0.0,
281,GD,coherence,0.0,
282,FFD,entropy,0.0,
282,FFD,curvature,0.0,
282,FFD,coherence,0.0,
282,GD,entropy,0.0,
282,GD,curvature,0.0,
282,GD,coherence,0.0,
283,FFD,entropy,0.0,
283,FFD,curvature,0.0,
283,FFD,coherence,0.0,
283,GD,entropy,0.0,
283,GD,curvature,0.0,
283,GD,coherence,0.0,
284,FFD,entropy,0.0,
284,FFD,curvature,0.0,
284,FFD,coherence,0.0,
284,GD,entropy,0.0,
284,GD,curvature,0.0,
284,GD,coherence,0.0,
285,FFD,entropy,0.0,
285,FFD,curvature,0.0,
285,FFD,coherence,0.0,
285,GD,entropy,0.0,
285,GD,curvature,0.0,
285,GD,coherence,0.0,
286,FFD,entropy,0.0,
286,FFD,curvature,0.0,
286,FFD,coherence,0.0,
286,GD,entropy,0.0,
286,GD,curvature,0.0,
286,GD,coherence,0.0,
287,FFD,entropy,0.0,
287,FFD,curvature,0.0,
287,FFD,coherence,0.0,
287,GD,entropy,0.0,
287,GD,curvature,0.0,
287,GD,coherence,0.0,
288,FFD,entropy,0.0,
288,FFD,curvature,0.0,
288,FFD,coherence,0.0,
288,GD,entropy,0.0,
288,GD,curvature,0.0,
288,GD,coherence,0.0,
289,FFD,entropy,0.0,
289,FFD,curvature,0.0,
289,FFD,coherence,0.0,
289,GD,entropy,0.0,
289,GD,curvature,0.0,
289,GD,coherence,0.0,
290,FFD,entropy,0.0,
290,FFD,curvature,0.0,
290,FFD,coherence,0.0,
290,GD,entropy,0.0,
290,GD,curvature,0.0,
290,GD,coherence,0.0,
291,FFD,entropy,0.0,
291,FFD,curvature,0.0,
291,FFD,coherence,0.0,
291,GD,entropy,0.0,
291,GD,curvature,0.0,
291,GD,coherence,0.0,
292,FFD,entropy,0.0,
292,FFD,curvature,0.0,
292,FFD,coherence,0.0,
292,GD,entropy,0.0,
292,GD,curvature,0.0,
292,GD,coherence,0.0,
293,FFD,entropy,0.0,
293,FFD,curvature,0.0,
293,FFD,coherence,0.0,
293,GD,entropy,0.0,
293,GD,curvature,0.0,
293,GD,coherence,0.0,
294,FFD,entropy,0.0,
294,FFD,curvature,0.0,
294,FFD,coherence,0.0,
294,GD,entropy,0.0,
294,GD,curvature,0.0,
294,GD,coherence,0.0,
295,FFD,entropy,0.0,
295,FFD,curvature,0.0,
295,FFD,coherence,0.0,
295,GD,entropy,0.0,
295,GD,curvature,0.0,
295,GD,coherence,0.0,
296,FFD,entropy,0.0,
296,FFD,curvature,0.0,
296,FFD,coherence,0.0,
296,GD,entropy,0.0,
296,GD,curvature,0.0,
296,GD,coherence,0.0,
297,FFD,entropy,0.0,
297,FFD,curvature,0.0,
297,FFD,coherence,0.0,
297,GD,entropy,0.0,
297,GD,curvature,0.0,
297,GD,coherence,0.0,
298,FFD,entropy,0.0,
298,FFD,curvature,0.0,
298,FFD,coherence,0.0,
298,GD,entropy,0.0,
298,GD,curvature,0.0,
298,GD,coherence,0.0,
299,FFD,entropy,0.0,
299,FFD,curvature,0.0,
299,FFD,coherence,0.0,
299,GD,entropy,0.0,
299,GD,curvature,0.0,
299,GD,coherence,0.0,
300,FFD,entropy,0.0,
300,FFD,curvature,0.0,
300,FFD,coherence,0.0,
300,GD,entropy,0.0,
300,GD,curvature,0.0,
300,GD,coherence,0.0,
301,FFD,entropy,0.0,
301,FFD,curvature,0.0,
301,FFD,coherence,0.0,
301,GD,entropy,0.0,
301,GD,curvature,0.0,
301,GD,coherence,0.0,
302,FFD,entropy,0.0,
302,FFD,curvature,0.0,
302,FFD,coherence,0.0,
302,GD,entropy,0.0,
302,GD,curvature,0.0,
302,GD,coherence,0.0,
303,FFD,entropy,0.0,
303,FFD,curvature,0.0,
303,FFD,coherence,0.0,
303,GD,entropy,0.0,
303,GD,curvature,0.0,
303,GD,coherence,0.0,
304,FFD,entropy,0.0,
304,FFD,curvature,0.0,
304,FFD,coherence,0.0,
304,GD,entropy,0.0,
304,GD,curvature,0.0,
304,GD,coherence,0.0,
305,FFD,entropy,0.0,
305,FFD,curvature,0.0,
305,FFD,coherence,0.0,
305,GD,entropy,0.0,
305,GD,curvature,0.0,
305,GD,coherence,0.0,
306,FFD,entropy,0.0,
306,FFD,curvature,0.0,
306,FFD,coherence,0.0,
306,GD,entropy,0.0,
306,GD,curvature,0.0,
306,GD,coherence,0.0,
307,FFD,entropy,0.0,
307,FFD,curvature,0.0,
307,FFD,coherence,0.0,
307,GD,entropy,0.0,
307,GD,curvature,0.0,
307,GD,coherence,0.0,
308,FFD,entropy,0.0,
308,FFD,curvature,0.0,
308,FFD,coherence,0.0,
308,GD,entropy,0.0,
308,GD,curvature,0.0,
308,GD,coherence,0.0,
309,FFD,entropy,0.0,
309,FFD,curvature,0.0,
309,FFD,coherence,0.0,
309,GD,entropy,0.0,
309,GD,curvature,0.0,
309,GD,coherence,0.0,
310,FFD,entropy,0.0,
310,FFD,curvature,0.0,
310,FFD,coherence,0.0,
310,GD,entropy,0.0,
310,GD,curvature,0.0,
310,GD,coherence,0.0,
311,FFD,entropy,0.0,
311,FFD,curvature,0.0,
311,FFD,coherence,0.0,
311,GD,entropy,0.0,
311,GD,curvature,0.0,
311,GD,coherence,0.0,
312,FFD,entropy,0.0,
312,FFD,curvature,0.0,
312,FFD,coherence,0.0,
312,GD,entropy,0.0,
312,GD,curvature,0.0,
312,GD,coherence,0.0,
313,FFD,entropy,0.0,
313,FFD,curvature,0.0,
313,FFD,coherence,0.0,
313,GD,entropy,0.0,
313,GD,curvature,0.0,
313,GD,coherence,0.0,
314,FFD,entropy,0.0,
314,FFD,curvature,0.0,
314,FFD,coherence,0.0,
314,GD,entropy,0.0,
314,GD,curvature,0.0,
314,GD,coherence,0.0,
315,FFD,entropy,0.0,
315,FFD,curvature,0.0,
315,FFD,coherence,0.0,
315,GD,entropy,0.0,
315,GD,curvature,0.0,
315,GD,coherence,0.0,
316,FFD,entropy,0.0,
316,FFD,curvature,0.0,
316,FFD,coherence,0.0,
316,GD,entropy,0.0,
316,GD,curvature,0.0,
316,GD,coherence,0.0,
317,FFD,entropy,0.0,
317,FFD,curvature,0.0,
317,FFD,coherence,0.0,
317,GD,entropy,0.0,
317,GD,curvature,0.0,
317,GD,coherence,0.0,
318,FFD,entropy,0.0,
318,FFD,curvature,0.0,
318,FFD,coherence,0.0,
318,GD,entropy,0.0,
318,GD,curvature,0.0,
318,GD,coherence,0.0,
319,FFD,entropy,0.0,
319,FFD,curvature,0.0,
319,FFD,coherence,0.0,
319,GD,entropy,0.0,
319,GD,curvature,0.0,
319,GD,coherence,0.0,
320,FFD,entropy,0.0,
320,FFD,curvature,0.0,
320,FFD,coherence,0.0,
320,GD,entropy,0.0,
320,GD,curvature,0.0,
320,GD,coherence,0.0,
321,FFD,entropy,0.0,
321,FFD,curvature,0.0,
